id,original_title,genres,cast,director,screenplay,keywords
0321067,Ab Ke Baras,"['Action', 'Romance', 'Thriller']","['Arya Babbar', 'Amrita Rao', 'Ashutosh Rana', 'Shakti Kapoor', 'Ashish Vidyarthi', 'Vishwajeet Pradhan', 'Vivek Shauq', 'Sanjay Gandhi', 'Danny Denzongpa', 'Mohan Joshi', 'Nina Kulkarni', 'Rajat Bedi', 'Dolly Mattoo', 'Shweta Menon', '']",['Raj Kanwar'],"['Robin Bhatt', 'Sutanu Gupta', 'Ravi Rai']","['ruthless cbi', 'aided traitor', 'two lovers', 'shakti kapoor', 'make history', 'freedom fighter']"
0321494,Bollywood Queen,"['Musical', 'Romance']","['Preeya Kalidas', 'James McAvoy', 'Ray Panthaki', 'Ciarán McMenamin', 'Kat Bhathena', 'Ian McShane', 'Amerjit Deu', 'Karen David', '']",['Jeremy Wooding'],"['William Shakespeare', 'Neil Spencer', 'Jeremy Wooding']","['scottish boy', 'modern london', 'cross cultural', 'life sparks', 'b flavors', 'forbidden love']"
0322027,Dil Tera Diwana,['Drama'],"['Saif Ali Khan', 'Twinkle Khanna', 'Shatrughan Sinha', 'Dalip Tahil', 'Shakti Kapoor', 'Harish Patel', 'Raju Shrestha', 'Guddi Maruti', 'Raman Nayya', 'Vishwajeet Pradhan', 'Tiku Talsania', 'Ghanshyam Rohera', 'Raju Subramaniam', '']","[""Lawrence D'Souza""]","['Nawab Arzoo', 'Salim Khan', 'Saroj Khan', 'Faiz Saleem']","['would like', 'never refused', 'later relents', 'initially approves', 'handsome kumar', 'get married']"
0322653,Mere Yaar Ki Shaadi Hai,"['Comedy', 'Drama', 'Romance']","['Uday Chopra', 'Jimmy Sheirgill', 'Bipasha Basu', 'Tanaaz Currim Irani', 'Shamita Shetty', 'Alok Nath', 'Resham Seth', 'Nina Kulkarni', 'Sheela Sharma', 'Deven Verma', 'Bindu', 'Mehul Buch', 'Saurabh Shukla', 'Tushar Dalvi', '']",['Sanjay Gadhvi'],"['Sanjay Gadhvi', 'Mayur Puri']","['romantic liaisons', 'handsome charismatic', 'dithering casanova', 'jimmy shergill', 'flat mate', 'love hits']"
0322814,Jallian Wala Bagh,['History'],"['Shabana Azmi', 'Gulzar', 'Vinod Khanna', 'Ram Mohan', 'Deepti Naval', 'Balraj Sahni', 'Parikshat Sahni', 'Om Shivpuri', '']",['Balraj Tah'],"['Gulzar', 'Balraj Tah']","['jallianwala bagh', 'whole film', 'story', 'amritsar']"
0322936,Kehtaa Hai Dil Baar Baar,"['Comedy', 'Drama', 'Romance']","['Paresh Rawal', 'Jimmy Sheirgill', 'Kim Sharma', 'Johnny Lever', 'Ranjeet', 'Nina Kulkarni', 'Parzaan Dastur', 'Dinesh Hingoo', 'Amneek Sandhu', 'Puja Gupta', 'Perry Patel', 'Payan Mehta', 'Toral Mehta', 'Sudha Grover', '']",['Rahul Dholakia'],"['Raman Bharadwaj', 'Neeraj Vora']","['estate magnate', 'new york', 'soul mate', 'professional patel', 'restaurant saving', 'two lovely']"
0323013,Lakshya,"['Action', 'Drama', 'Romance']","['Hrithik Roshan', 'Preity Zinta', 'Amitabh Bachchan', 'Om Puri', 'Sharad S. Kapoor', 'Raj Zutshi', 'Sushant Singh', 'Prashant Chianani', 'Shakeel Khan', 'Ranvir Shorey', 'Arav Chowdharry', 'Ajai Jose', 'Aditya Srivastava', 'Abir Goswami', '']",['Farhan Akhtar'],"['Javed Akhtar', 'Karan Kashyap']","['romi also', 'basic training', 'woman named', 'thus making', 'shortly abandons', 'resilient enough']"
0323415,Nishad,['Drama'],"['Rajit Kapoor', 'Archana', 'Geshe Thupten-Phelgyei', 'Master Jhang', 'Dominique de Gasquet', '']",['Shaji N. Karun'],"['Shaji N. Karun', 'Valsalam-Vathussery']","['young boy', 'mother disrupts', 'mistaken call', 'couple gopi', 'trying', 'sati']"
0324951,23rd March 1931: Shaheed,"['Biography', 'Drama', 'History']","['Bobby Deol', 'Sunny Deol', 'Amrita Singh', 'Rahul Dev', 'Vicky Ahuja', 'Suresh Oberoi', 'Shakti Kapoor', 'Divya Dutta', 'Akshay Anand', 'Aishwarya Rai Bachchan', '']",['Guddu Dhanoa'],"['Sutanu Gupta', 'Sanjay Masoomm']","['police bhagat', 'mentor lala', 'tortured relentlessly', 'officials responsible', 'mercilessly beaten', 'killing one']"
0324977,Alavuddinum Athbutha Vilakkum,"['Adventure', 'Drama', 'Fantasy']","['Kamal Haasan', 'Rajinikanth', 'Jayabharati', 'Sripriya', 'Gemini Ganesan', '']",['I.V. Sasi'],"['Sherif', 'Vietnam Veetu Sundaram']","['roshni however', 'childhood friend', 'courtier mir', 'genie rescue', 'way back', 'kamaruddin join']"
0325041,Badhaai Ho Badhaai,"['Comedy', 'Drama', 'Musical']","['Anil Kapoor', '']",['Satish Kaushik'],['Kavita Choudhary'],"['twenty seven', 'cultural beliefs', 'young man', 'another place', 'steven elope', 'two families']"
0325447,Garam Coat,['Drama'],"['Brahm Bhardwaj', 'Chand', 'Jayant', 'Rashid Khan', 'Nirupa Roy', 'Balraj Sahni', 'Baij Sharma', '']",['Amar Kumar'],['Rajinder Singh Bedi'],"['post office', '110 /-', 'borrow money', 'workers sher', 'starts making', '100 rupee']"
0326576,Humraaz,"['Action', 'Musical', 'Romance']","['Bobby Deol', 'Akshaye Khanna', 'Ameesha Patel', 'Johnny Lever', '']","['Abbas Alibhai Burmawalla', 'Mastan Alibhai Burmawalla']","['Shiraz Ahmed', 'Shyam Goel']","['fellow competitor', 'next day', 'makes karan', 'divorce raj', 'birthday raj', 'cruise ship']"
0326600,Maine Dil Tujhko Diya,"['Action', 'Romance']","['Sohail Khan', 'Sameera Reddy', 'Sanjay Dutt', 'Kabir Bedi', 'Dalip Tahil', 'Amrita Prakash', 'Rajpal Yadav', 'Sarfaraz Khan', '']",['Sohail Khan'],['Ranjeet Gupta'],"['two lovers', 'elsewhere one', 'eldest one', 'reach ayesha', 'varma became', 'wealthy businessman']"
0326722,Agni Varsha,"['Drama', 'Fantasy', 'Romance']","['Jackie Shroff', 'Kumar Iyengar', 'Raveena Tandon', 'Nagarjuna Akkineni', 'Ashfaq Rauf', 'Milind Soman', 'Sonali Kulkarni', 'Gopal Piplani', 'Prabhu Deva', 'Tarun Kapoor', 'Raghuvir Yadav', 'Mohan Agashe', 'Veena Sajnani', 'Sandeep B.G.', '']",['Arjun Sajnani'],"['Girish Karnad', 'Anil Mehta', 'Arjun Sajnani', 'Jayshree T.', 'Atul Tiwari']","['region may', 'parvasu married', 'raibhyu suspects', 'major prayer', 'yavarki loves', 'appease devraj']"
0326745,Baaghi,"['Action', 'Crime', 'Drama']","['Sanjay Dutt', 'Manisha Koirala', 'Aditya Pancholi', 'Inder Kumar', 'Tina Sen', 'Mohan Joshi', 'Gulshan Grover', 'Shivaji Satam', 'Sanjay Narvekar', 'Mahesh Anand', 'Shama Deshpande', 'Tej Sapru', 'Ankush Mohite', 'Uday Tikekar', '']",['Rajesh Ram Singh'],"['Ikram Akhtar', 'Jalees Sherwani']","['raja loves', 'years later', 'couple remain', 'raja also', 'college professor', 'raja murder']"
0326983,Jaani Dushman: Ek Anokhi Kahani,"['Action', 'Fantasy', 'Thriller']","['Akshay Kumar', 'Sunny Deol', 'Sonu Nigam', 'Sunil Shetty', 'Arshad Warsi', 'Sharad S. Kapoor', 'Aftab Shivdasani', 'Aditya Pancholi', 'Pinky Campbell', 'Arman Kohli', 'Manisha Koirala', 'Rambha', 'Kiran Rathod', 'Nikita', '']",['Rajkumar Kohli'],"['Naveena Bhandari', 'Ravi Shankar Jaiswal', 'Rajkumar Kohli', ""Rajendra Singh 'Atish'"", 'K.K. Singh']","['age atul', 'seeing divya', 'two male', 'two members', 'previous life', 'brother vivek']"
0327071,Om Jai Jagadish,"['Drama', 'Musical']","['Waheeda Rehman', 'Anil Kapoor', 'Fardeen Khan', 'Abhishek Bachchan', 'Mahima Chaudhry', 'Urmila Matondkar', 'Tara Sharma', 'Parmeet Sethi', 'Annu Kapoor', 'Rakesh Bedi', 'Raju Kher', 'Lillete Dubey', 'Shishir Sharma', 'Arun Bali', '']",['Anupam Kher'],"['Rumi Jaffery', 'Rahul Nanda']","['make matters', 'starts hacking', 'urmilla matondkar', 'snobish girl', 'eldest son', 'jai must']"
0327403,Afsana Pyar Ka,"['Drama', 'Romance']","['Aamir Khan', 'Neelam Kothari', 'Deepak Tijori', 'Neeta Puri', 'Rakesh Bedi', 'Amita Nangia', 'Raju Shrestha', 'Jaya Mathur', 'Viju Khote', 'Mehmood Khan', 'Farhat', 'Dimple Shah', 'Rubina', 'G.P. Singh', '']",['M.R. Shahjahan'],"['Bono Deb', 'Ramesh Pant']","['young couple', 'respective fathers', 'one choice', 'accordingly inform', 'respective families', 'respective families']"
0327648,Do Phool,"['Action', 'Comedy', 'Drama']","['Ashok Kumar', 'Vinod Mehra', 'Aruna Irani', 'Mehmood', 'Anjana Mumtaz', 'Ramaprabha', 'Lalita Pawar', 'Sunder', 'Naushir Khatau', 'Babbanlal Yadav', 'Yashraj', 'Masood', 'Vijay Kumar', 'Kader', '']",['S. Ramanathan'],"['Abrar Alvi', 'Rama Arangannal', 'Babbanlal Yadav']","['subsequently police', 'shortly thereafter', 'diwan bahadur', 'malabar hills', 'mahabuleshwar police', 'friend poonam']"
0328503,Taj Mahal: An Eternal Love Story,"['Drama', 'History', 'Musical']","['Zulfi Sayed', 'Sonya Jehan', 'Kabir Bedi', 'Arbaaz Khan', 'Pooja Batra', 'Milind Gunaji', 'Vaquar Sheikh', '']",['Akbar Khan'],"['Mohafiz Hyder', 'Akbar Khan', 'Fatima Meer', 'Rajeev Mirza']","['wife withstands', 'great moghul', 'greatest memorial', 'taj mahal', 'time', 'love']"
0328671,Yeh Hai Jalwa,"['Comedy', 'Drama', 'Romance']","['Rishi Kapoor', 'Salman Khan', 'Ameesha Patel', 'Rati Agnihotri', 'Rinke Khanna', 'Anupam Kher', 'Kader Khan', 'Sharad S. Kapoor', 'Kiran Kumar', 'Shahbaaz Khan', 'Ajay Nagrath', 'Navin Nischol', 'Jaspal Bhatti', 'Gavin Packard', '']",['David Dhawan'],"['Ikram Akhtar', 'Rumi Jaffery', 'Imtiaz Patel', 'Yunus Sajawal']","['happily married', 'based businessman', 'yeh hai', 'seriously rich', 'mittal family', 'wife smita']"
0328729,Dil Maange More!!!,"['Family', 'Musical', 'Romance']","['Shahid Kapoor', 'Ayesha Takia', 'Tulip Joshi', 'Soha Ali Khan', 'Gulshan Grover', 'Zarina Wahab', 'Kanwaljit Singh', 'A.K. Hangal', 'Hiten Paintal', 'Smita Jaykar', '']",['Ananth Narayan Mahadevan'],"['Kiran Kotrial', 'Ananth Narayan Mahadevan', 'Javed Siddiqui']","['prestigious air', 'hometown samarpur', 'simple young', 'neha secures', 'girlfriend neha', 'bring neha']"
0328998,Dil Hai Tumhaara,"['Drama', 'Romance']","['Arjun Rampal', 'Preity Zinta', 'Mahima Chaudhry', 'Jimmy Sheirgill', 'Rekha', 'Alok Nath', 'Dilip Joshi', 'Vivek Shauq', 'Anjan Srivastav', 'Govind Namdeo', 'Gajraj Rao', 'Sachin Khedekar', 'Natasha Sinha', 'Achyut Potdar', '']",['Kundan Shah'],"['Rajkumar Santoshi', 'Kundan Shah', 'Subrat Sinha']","['sister nimmi', 'angry management', 'son dev', 'dev also', 'khanna industries', 'nimmi tells']"
0329354,Marigold,"['Comedy', 'Romance']","['Salman Khan', 'Ali Larter', 'Nandana Sen', 'Ian Bohen', 'Shari Watson', 'Helen', 'Vikas Bhalla', 'Suchitra Pillai', 'Vijayendra Ghatge', 'Roopak Saluja', 'Kiran Juneja', 'Gulshan Grover', '']",['Willard Carroll'],['Willard Carroll'],"['fatal attraction', 'dance instructor', 'kama sutra', 'woman named', 'small budget', 'prem ...']"
0330082,Boom,"['Crime', 'Thriller']","['Amitabh Bachchan', 'Jackie Shroff', 'Gulshan Grover', 'Padma Lakshmi', 'Madhu Sapre', 'Katrina Kaif', 'Javed Jaffrey', 'Zeenat Aman', 'Seema Biswas', 'Bo Derek', 'Anna Singh', 'Hemant Trivedi', 'Malani Ramani', 'Manish Malhotra', '']",['Kaizad Gustad'],['Kaizad Gustad'],"['film centres', 'regular fashion', 'fashion extortion', 'diamonds back', 'biggest bank', 'work together']"
0330217,Dil Ka Rishta,"['Drama', 'Musical', 'Romance']","['Arjun Rampal', 'Aishwarya Rai Bachchan', 'Priyanshu Chatterjee', 'Rakhee Gulzar', 'Paresh Rawal', 'Isha Koppikar', 'Tiku Talsania', 'Rajesh Vivek', 'Pankaj Berry', '']",['Naresh Malhotra'],"['Shabbir Boxwala', 'Vrinda Rai', 'Naeem Sha']","['supports many', 'car mysteriously', 'heart broken', 'baby boy', 'marriage takes', 'wealthy jai']"
0330505,Kal Aaj Aur Kal,"['Drama', 'Family', 'Musical']","['Prithviraj Kapoor', 'Raj Kapoor', 'Babita Kapoor', 'Randhir Kapoor', 'Roopesh Kumar', 'Achala Sachdev', 'Narendra Nath', 'David Abraham', 'Tiwari', 'Iftekhar', 'Sarita', 'Abhi Bhattacharya', 'Uma Dutt', 'Rashid Khan', '']",['Randhir Kapoor'],['Virendra Sinha'],"['ram frequently', 'aged dad', 'son named', 'widower ram', 'shortly thereafter', 'friend thakur']"
0330783,Pran Jaaye Par Shaan Na Jaaye,['Drama'],"['Raveena Tandon', 'Namrata Shirodkar', 'Rinke Khanna', 'Divya Dutta', 'Dia Mirza', 'Shweta Menon', 'Sushmita Sen', 'Vijay Raaz', 'Aman Verma', 'Sachin Khedekar', 'Sayaji Shinde', 'Shivaji Satam', 'Vivek Shauq', 'Bharat Jadhav', '']",['Sanjay Jha'],"['Mahesh Manjrekar', 'Sanjay Pawar']","['soon gets', 'even gets', 'turned upside', 'small tenement', 'small community', 'research assignment']"
0330843,Saathiya,"['Drama', 'Family', 'Romance']","['Vivek Oberoi', 'Rani Mukerji', 'Shah Rukh Khan', 'Tabu', 'Sandhya Mridul', 'Tanuja', 'Satish Shah', 'Swaroop Sampat', 'Tinnu Anand', 'Ujjwal Rana', 'Anju Mahendru', 'Sharat Saxena', 'Shehnaz Anand', 'Anu Ansari', '']",['Shaad Ali'],"['Mani Ratnam', 'Gulzar']","['love stories', 'love stories', 'vivek oberoi', 'true meaning', 'signed paper', 'saathiya continues']"
0331186,Babul,['Drama'],"['Nargis', 'Dilip Kumar', 'Amar', 'A. Shah Shikarpuri', 'Munawar Sultana', 'H. Pahadi', 'Vinod', 'Ismail', 'Jankidas', 'Nawab Premi', 'Jugnu', 'Chanda', 'Seema', 'Meher', '']",['S.U. Sunny'],['Azm Bazidpuri'],"['two widower', 'first one', 'new postmaster', 'would like', 'wealthy lifestyle', 'wealthy family']"
0331216,Chor Machaaye Shor,"['Action', 'Comedy', 'Crime']","['Bobby Deol', 'Om Puri', 'Paresh Rawal', 'Shekhar Suman', 'Shilpa Shetty Kundra', 'Bipasha Basu', 'Rajpal Yadav', 'Ashish Vidyarthi', 'Rajat Bedi', 'Dinesh Hingoo', 'Ghanshyam', 'Guddi Maruti', 'Nilofer Ramzan', 'Razak Khan', '']",['David Dhawan'],"['Shahnawaz Ahmed Kenny', 'Anwar Khan', 'Yunus Sajawal']","['mayhem ram', 'nearby construction', 'ever suspicious', 'stolen diamonds', 'two years', 'shilpa shetty']"
0331256,Gunaah,"['Crime', 'Drama']","['Bipasha Basu', 'Dino Morea', 'Ashutosh Rana', '']",['Amol Shetge'],"['Mahesh Bhatt', 'Pranay Narayan']","['rooftop aditya', 'hasty chase', 'gets carried', 'prabha stays', 'tough cop', 'vigilant eyes']"
0331421,Akhiyon Se Goli Maare,"['Comedy', 'Romance']","['Govinda', 'Raveena Tandon', 'Kader Khan', 'Shakti Kapoor', 'Johnny Lever', 'Asrani', 'Anjana Mumtaz', 'Satyendra Kapoor', 'Avtar Gill', 'Dinesh Hingoo', 'Razak Khan', 'Rana Jung Bahadur', 'Tiku Talsania', 'Beena Banerjee', '']",['Harmesh Malhotra'],"['Rajeev Kaul', 'Anwar Khan', 'Praful Parekh']","['akendra alias', 'kiran already', 'misadventures raj', 'wealthy man', 'picks gangster', 'raj reluctantly']"
0331479,Ek Chhotisi Love Story,['Drama'],"['Saroj Bhargava', 'Manisha Koirala', 'Jesse Randhawa', 'Aditya Seal', '']",['Shashilal K. Nair'],['Pankaj Kapoor'],"['young 15', 'teach young', 'free time', 'young woman', 'young woman', 'telescope ready']"
0331639,Shakthi: The Power,"['Action', 'Drama']","['Karisma Kapoor', 'Nana Patekar', 'Sanjay Kapoor', 'Jai Gidwani', 'Shah Rukh Khan', 'Deepti Naval', 'Aishwarya Rai Bachchan', 'Vijay Raaz', 'Tiku Talsania', 'Jaspal Bhatti', '']",['Krishna Vamsi'],"['Krishna Vamsi', 'Kamal Pandey']","['young couple', 'indian origin', 'shekhar asks', 'young child', 'upon arrival', 'two families']"
0331851,Armaan,"['Drama', 'Family', 'Romance']","['Amitabh Bachchan', 'Anil Kapoor', 'Preity Zinta', 'Gracy Singh', 'Aamir Bashir', 'Randhir Kapoor', '']",['Honey Irani'],"['Javed Akhtar', 'Honey Irani']","['foster son', 'party akash', 'millionaire gulshan', 'gulshan kapoor', 'dedicated selfless', 'constantly accuses']"
0332766,Sur: The Melody of Life,"['Drama', 'Musical', 'Romance']","['Lucky Ali', 'Simone Singh', 'Achint Kaur', 'Ehsan Khan', 'Harsh Vasisht', 'Yashodhan Bal', 'Gauri Karnik', 'Divya Dutta', 'Baby Gazala', 'Parinaaz', 'Pravesh Kumar', 'Zafar Sanjari', 'Vishal Kapoor', 'Anil Yadav', '']",['Tanuja Chandra'],"['Tanuja Chandra', 'Vibha Singh']","['one day', 'angered vikramaditya', 'tina also', 'recording tina', 'clashes tina', 'first live']"
0335044,Dil Vil Pyar Vyar,"['Drama', 'Musical', 'Romance']","['Madhavan', 'Jimmy Sheirgill', 'Sanjay Suri', 'Namrata Shirodkar', 'Sonali Kulkarni', 'Hrishitaa Bhatt', 'Raqesh Bapat', 'Bhavna Pani', 'Asrani', 'Tiku Talsania', 'Rita Bhaduri', 'Kamini Khanna', 'Mahabanoo Mody-Kotwal', 'Kiran Kumar', '']",['Ananth Narayan Mahadevan'],"['Sanjeev Puri', 'Sujit Sen', 'Vivek Vaswani']","['three friends', 'devdarshan suri', 'biggest music', 'music industry', 'dreams materializing', 'different walks']"
0335592,Pyaasa,['Drama'],"['Aftab Shivdasani', 'Zulfi Sayed', '']","['Anil Mattoo', 'A. Muthu']",['Ikram Akhtar'],"['get really', 'dreams become', 'result suraj', 'zulfi sayed', 'yukta mookhey', 'three children']"
0337578,Baghban,"['Drama', 'Romance']","['Amitabh Bachchan', 'Hema Malini', 'Salman Khan', 'Mahima Chaudhry', 'Aman Verma', 'Samir Soni', 'Saahil Chadha', 'Nasirr Khan', 'Suman Ranganath', 'Divya Dutta', 'Arzoo Govitrikar', 'Rimi Sen', 'Yash Pathak', 'Paresh Rawal', '']",['Ravi Chopra'],"['Shafiq Ansari', 'Satish Bhatnagar', 'B.R. Chopra', 'Ram Govind', 'Josephine Lawrence', 'Helen Leary', 'Nolan Leary', 'Achala Nagar']","['raj malhotra', 'girlfriend eventually', 'raj malhotra', 'taking care', 'quite independent', 'new leaf']"
0337585,Bomb the System,"['Action', 'Drama']","['Mark Webber', 'Gano Grills', 'Jade Yorker', 'Jaclyn DeSantis', 'Joey Dedio', 'Stephen Buchanan', 'Al Sapienza', 'Bonz Malone', 'Donna Mitchell', 'Kumar Pallana', 'Blake Lethem', 'Dylan Mikson', 'Joshua Gustin', 'KaDee Strickland', '']",['Adam Bhala Lough'],['Adam Bhala Lough'],"['younger brother', 'even attracts', 'ambition toward', 'corrupt nypd', 'political activist', 'old graffiti']"
0337611,Dilwale,"['Action', 'Drama', 'Romance']","['Ajay Devgn', 'Sunil Shetty', 'Raveena Tandon', 'Gulshan Grover', 'Paresh Rawal', 'Reema Lagoo', 'Navneet Nishan', 'Saeed Jaffrey', '']",['Harry Baweja'],['Karan Razdan'],"['police inspector', 'police commissioner', 'romancing wealthy', 'central mental', 'becomes mentally', 'news unsettles']"
0337613,Divya Shakti,"['Action', 'Drama']","['Ajay Devgn', 'Raveena Tandon', 'Satyendra Kapoor', 'Shafi Inamdar', 'Abhimanyyu Abhimanyu', 'Alok Nath', 'Natasha Sinha', 'Anjan Srivastav', 'Dinesh Hingoo', 'Deep Dhillon', 'Pankaj Berry', 'Amrish Puri', 'Manohar Singh', 'Shakti Kapoor', '']",['Sameer Malkan'],"['Sameer Malkan', 'Dilip Shukla']","['publishes daily', 'injustice taking', 'sexually molest', 'wild rage', 'unlawful activities', 'surrounding frustrates']"
0337625,Gambler,"['Action', 'Comedy', 'Crime']","['Govinda', 'Shilpa Shetty Kundra', 'Aditya Pancholi', 'Gulshan Grover', 'Mohan Joshi', 'Johnny Lever', 'Tinnu Anand', 'Rohini Hattangadi', 'Raj Babbar', 'Saeed Jaffrey', '']",['Dayal Nihalani'],"['Anwar Khan', 'Dayal Nihalani']","['quite comfortable', 'police inspector', 'many underworld', 'going life', 'dayashanker knows', 'thus becomes']"
0337633,Hathyar: Face to Face with Reality,"['Action', 'Crime', 'Drama']","['Sanjay Dutt', 'Shilpa Shetty Kundra', 'Sharad S. Kapoor', 'Shakti Kapoor', 'Sachin Khedekar', 'Gulshan Grover', 'Shivaji Satam', 'Deepak Tijori', 'Reema Lagoo', 'Pramod Moutho', 'Inder Kumar', 'Harsh Chhaya', 'Anup Soni', 'Pankaj Berry', '']",['Mahesh Manjrekar'],"['Praveen Bhardwaj', 'Dev Kohli', 'Mahesh Manjrekar', 'Nitin Raikwar', 'Viineet Kumar', 'Sanjay Upadhyay']","['vicious circles', 'election cannot', 'college days', 'surrounding communities', 'phsycially abusive', 'married woman']"
0337650,Jawani Zindabad,"['Drama', 'Romance']","['Aamir Khan', 'Farha Naaz', 'Javed Jaffrey', 'Rohini', 'Utpal Dutt', 'Asrani', 'Sushma Seth', 'Shubha Khote', 'Upasna Singh', 'Rajesh Puri', 'Kader Khan', 'Satyendra Kapoor', 'Viju Khote', 'Mehmood Jr.', '']",['Arun Bhatt'],"['Bhushan Banmali', 'Rahi Masoom Reza']","['wishes shashi', 'instead shakuntala', 'young people', 'quite upset', 'opportunity goverdhan', 'things go']"
0337652,Jeena Sirf Merre Liye,['Romance'],"['Kareena Kapoor', 'Tusshar Kapoor', 'Mallika Sherawat', '']",['Talat Jani'],"['Bolu Khan', 'Aman Jaffery', 'Rumi Jaffery']","['pinky alias', 'pooja frantically', 'tusshar kapoor', 'separate shortly', 'kareena kapoor', 'finally decides']"
0337971,Deewangee,"['Crime', 'Drama', 'Mystery']","['Ajay Devgn', 'Akshaye Khanna', 'Urmila Matondkar', 'Farida Jalal', 'Vijayendra Ghatge', 'Seema Biswas', 'Tiku Talsania', 'Tanaaz Currim Irani', 'Mohan Kapoor', 'Nirmal Pandey', 'Nishigandha Wad', 'Rana Jung Bahadur', 'Suresh Oberoi', 'Sushovan Banerjee', '']",['Anees Bazmee'],['Anees Bazmee'],"['planned everything', 'top lawyer', 'caught red', 'next day', 'ashwin mehta', 'period raj']"
0338264,Mother,"['Comedy', 'Drama', 'Family']","['Jeetendra', 'Rekha', 'Randhir Kapoor', 'Rakesh Roshan', 'Sanober Kabir', 'Rahat Khan', 'Asrani', 'Altaf Raja', 'Shashikala', 'Shubha Khote', 'Nishigandha Wad', 'Prabha Sinha', 'Fatima Sheikh', 'Tirlok Malik', '']",['Saawan Kumar Tak'],"['Ravi Kapoor', 'Anwar Khan', 'Saawan Kumar Tak']","['randhir kapoor', 'school heroically', 'three beaus', 'start life', 'sanober kabir', 'rahat khan']"
0338472,Suraag,"['Mystery', 'Thriller']","['Sanjeev Kumar', 'Shabana Azmi', 'Rajesh Khanna', 'Tina Ambani', 'Hema Malini', 'Gita Siddharth', 'Asha Sachdev', 'Parikshat Sahni', '']","['Jag Mundhra', 'Ambrish Sangal']",['Subhash Kelkar'],"['flight another', 'india dr', 'new york', 'mystery starts', 'visa sunita', 'dr gupta']"
0338477,Talaash: The Hunt Begins...,"['Action', 'Drama', 'Mystery']","['Rakhee Gulzar', 'Akshay Kumar', 'Kareena Kapoor', 'Pooja Batra', 'Kabir Bedi', 'Raj Babbar', 'Suresh Oberoi', 'Shakti Kapoor', 'Gulshan Grover', 'Dalip Tahil', 'Ashish Vidyarthi', 'Sharat Saxena', 'Rami Reddy', 'Arbaaz Ali Khan', '']",['Suneel Darshan'],"['Suneel Darshan', 'Robin Bhatt', 'K.K. Singh', 'Ravi Shankar Jaiswal']","['three gangster', 'jail term', '10 years', 'process abducting', 'must first', 'three gangsters']"
0338490,3 Deewarein,"['Crime', 'Drama']","['Naseeruddin Shah', 'Jackie Shroff', 'Juhi Chawla', 'Nagesh Kukunoor', 'Gulshan Grover', '']",['Nagesh Kukunoor'],['Nagesh Kukunoor'],"['qualify lawyer', 'unfaithful wife', 'thus seeks', 'reporter chandrika', 'pregnant bank', 'jailer mohan']"
0338566,Yeh Kya Ho Raha Hai?,"['Comedy', 'Romance']","['Prashant Chianani', 'Aamir Ali Malik', 'Vaibhav Jhalani', 'Yash Pandit', 'Deepti Daryanani', 'Payal Rohatgi', 'Samita Bangargi', 'Paakhi A. Tyrewala', 'Tarun Anand', 'Gajraj Rao', '']",['Hansal Mehta'],['Suparn Verma'],"['four also', 'four young', 'also get', 'question remains', 'make careers', 'love lives']"
0338690,Aag,"['Action', 'Comedy', 'Drama']","['Govinda', 'Shilpa Shetty Kundra', 'Sonali Bendre', '']",['K. Ravi Shankar'],['Satish Jain'],"['lovely village', 'small village', 'police inspector', 'laxmi helps', 'sexually assaults', 'mentally unstable']"
0338721,Annarth,"['Action', 'Crime', 'Drama']","['Sanjay Dutt', 'Sunil Shetty', 'Ashutosh Rana', 'Preeti Jhangiani', 'Tinnu Anand', 'Shweta Menon', 'Johnny Lever', 'Razak Khan', 'Gautam Rode', 'Vinod Kambli', 'Rajiv Thakker', 'Varsha', 'Heena Talwar', 'Dinesh Khandekar', '']",['Ravi Dewan'],"['Ravi Dewan', 'Imtiaz Hussain']","['arch killer', 'childhood friend', 'named dayal', 'close acquaintances', 'elder brother', 'ordered jimmy']"
0338855,Chhote Sarkar,"['Comedy', 'Romance', 'Thriller']","['Govinda', 'Shilpa Shetty Kundra', 'Aruna Irani', 'Sadashiv Amrapurkar', 'Tej Sapru', 'Kader Khan', 'Divya Dutta', 'Aashif Sheikh', 'Avtar Gill', 'Dinesh Hingoo', 'Guddi Maruti', 'Yunus Parvez', 'Mehmood Jr.', 'Mahesh Gupta', '']",['Vimal Kumar'],"['Saroj Khan', 'Naeem-Ejaz']","['prestigious khaitan', 'ram kumar', 'plainclothes police', 'wits amar', 'refusal amar', 'amar must']"
0338959,Ek Se Badhkar Ek,"['Comedy', 'Thriller']","['Sunil Shetty', 'Raveena Tandon', 'Shekhar Suman', 'Isha Koppikar', 'Asrani', 'Deepak Shirke', 'Makrand Deshpande', 'Vivek Shauq', 'Rana Jung Bahadur', 'Sadashiv Amrapurkar', 'Shakti Kapoor', 'Gulshan Grover', '']",['Kundan Shah'],['Dilip Shukla'],"['police inspector', 'bachelor named', 'advocate anand', 'lives forever', 'little realizing', 'hostile pakistan']"
